"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"María Manuela Marín","7° Básico B","14","Inglés","Exposición 1","4,7","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Inglés","Control 2","4,9","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Inglés","Control 3","3,9","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Inglés","Ensayo 4","5,7","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Matemáticas","Tarea 1","3,2","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Matemáticas","Ensayo 2","6,7","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Matemáticas","Tarea 3","5,7","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Historia","Tarea 1","3,2","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Historia","Ensayo 2","4,4","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Historia","Tarea 3","4,6","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Lenguaje","Tarea 1","4,9","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Lenguaje","Prueba 2","3,6","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Educación Física","Ensayo 1","3,6","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Educación Física","Laboratorio 2","3,8","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Educación Física","Exposición 3","5,0","81%","Buen rendimiento académico, aunque es muy tímido."
"María Manuela Marín","7° Básico B","14","Educación Física","Control 4","5,2","81%","Buen rendimiento académico, aunque es muy tímido."
"Constanza Gascón Gallart","8° Básico B","16","Matemáticas","Laboratorio 1","3,3","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Matemáticas","Tarea 2","4,3","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Matemáticas","Laboratorio 3","6,4","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Matemáticas","Exposición 4","4,6","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Educación Física","Laboratorio 1","5,1","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Educación Física","Laboratorio 2","6,0","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Educación Física","Ensayo 3","5,2","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Educación Física","Control 4","6,1","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Inglés","Ensayo 1","5,5","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Inglés","Ensayo 2","4,1","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Historia","Ensayo 1","4,9","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Historia","Ensayo 2","3,9","90%","Falta de estudio. Se cita al apoderado."
"Constanza Gascón Gallart","8° Básico B","16","Historia","Prueba 3","5,5","90%","Falta de estudio. Se cita al apoderado."
"José Luis Valverde Ortiz","3° Medio A","17","Ciencias","Control 1","4,3","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Ciencias","Exposición 2","3,2","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Ciencias","Exposición 3","5,9","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Educación Física","Prueba 1","6,4","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Educación Física","Prueba 2","6,7","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Educación Física","Control 3","5,5","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Educación Física","Laboratorio 4","4,5","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Matemáticas","Tarea 1","6,5","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"José Luis Valverde Ortiz","3° Medio A","17","Matemáticas","Tarea 2","3,5","95%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Historia","Laboratorio 1","5,4","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Historia","Control 2","6,8","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Historia","Prueba 3","5,4","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Ciencias","Prueba 1","4,8","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Ciencias","Laboratorio 2","6,6","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Ciencias","Laboratorio 3","6,6","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Inglés","Prueba 1","5,2","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Inglés","Tarea 2","4,5","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Inglés","Exposición 3","6,9","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Inglés","Exposición 4","6,3","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Lenguaje","Ensayo 1","3,1","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Lenguaje","Laboratorio 2","3,1","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Lenguaje","Tarea 3","4,8","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Educación Física","Ensayo 1","5,2","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Educación Física","Ensayo 2","4,1","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Adolfo Soto-Martinez","6° Básico B","14","Educación Física","Ensayo 3","3,5","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Noa Mosquera Gonzalez","4° Básico B","18","Ciencias","Ensayo 1","5,5","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Ciencias","Tarea 2","5,3","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Ciencias","Control 3","5,3","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Ciencias","Prueba 4","6,7","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Matemáticas","Tarea 1","6,5","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Matemáticas","Laboratorio 2","4,7","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Inglés","Ensayo 1","3,7","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Inglés","Exposición 2","6,2","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Inglés","Tarea 3","5,8","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Educación Física","Tarea 1","6,4","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Educación Física","Laboratorio 2","5,9","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Educación Física","Laboratorio 3","5,2","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Lenguaje","Prueba 1","3,4","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Lenguaje","Laboratorio 2","3,9","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Lenguaje","Exposición 3","6,0","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Lenguaje","Tarea 4","5,7","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Historia","Ensayo 1","6,5","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Historia","Tarea 2","5,4","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Noa Mosquera Gonzalez","4° Básico B","18","Historia","Control 3","3,8","97%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Ciencias","Prueba 1","5,8","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Ciencias","Exposición 2","5,0","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Ciencias","Control 3","5,6","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Historia","Laboratorio 1","4,6","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Historia","Laboratorio 2","5,4","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Historia","Tarea 3","5,8","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Historia","Prueba 4","4,3","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Educación Física","Ensayo 1","5,0","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Educación Física","Exposición 2","4,8","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Roberta Pujadas","4° Medio A","16","Educación Física","Exposición 3","5,0","99%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Gertrudis Estrada Martín","2° Medio A","14","Ciencias","Control 1","5,1","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Ciencias","Laboratorio 2","6,4","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Ciencias","Exposición 3","6,0","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Ciencias","Tarea 4","6,5","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Matemáticas","Control 1","5,8","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Matemáticas","Ensayo 2","6,8","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Matemáticas","Ensayo 3","5,9","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Inglés","Exposición 1","4,0","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Inglés","Ensayo 2","4,9","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Inglés","Prueba 3","4,0","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Educación Física","Laboratorio 1","3,5","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Gertrudis Estrada Martín","2° Medio A","14","Educación Física","Laboratorio 2","3,1","91%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosa Ortuño Aranda","6° Básico B","14","Matemáticas","Control 1","5,0","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Matemáticas","Ensayo 2","5,1","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Matemáticas","Prueba 3","6,5","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Matemáticas","Tarea 4","3,7","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Lenguaje","Control 1","6,2","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Lenguaje","Tarea 2","4,6","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Lenguaje","Exposición 3","5,6","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Educación Física","Control 1","6,6","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Educación Física","Ensayo 2","3,8","81%","Muestra gran interés, pero a veces conversa en clases."
"Rosa Ortuño Aranda","6° Básico B","14","Educación Física","Laboratorio 3","6,4","81%","Muestra gran interés, pero a veces conversa en clases."
"Rocío Arjona Antón","4° Básico B","17","Educación Física","Tarea 1","6,5","86%","Buen rendimiento académico, aunque es muy tímido."
"Rocío Arjona Antón","4° Básico B","17","Educación Física","Laboratorio 2","4,4","86%","Buen rendimiento académico, aunque es muy tímido."
"Rocío Arjona Antón","4° Básico B","17","Ciencias","Ensayo 1","5,1","86%","Buen rendimiento académico, aunque es muy tímido."
"Rocío Arjona Antón","4° Básico B","17","Ciencias","Exposición 2","6,7","86%","Buen rendimiento académico, aunque es muy tímido."
