"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Rosaura Juárez Jurado","8vo Básico A","14","Inglés","Control 3","5,9","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Inglés","Exposición 4","3,1","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Historia","Exposición 1","3,3","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Historia","Ensayo 2","4,3","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Historia","Control 3","6,3","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Educación Física","Laboratorio 1","6,6","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Educación Física","Ensayo 2","6,4","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Educación Física","Prueba 3","4,4","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Ciencias","Ensayo 1","4,5","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Ciencias","Laboratorio 2","5,2","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Matemáticas","Tarea 1","6,6","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Matemáticas","Prueba 2","5,5","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Lenguaje","Prueba 1","4,3","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Lenguaje","Laboratorio 2","5,5","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Rosaura Juárez Jurado","8vo Básico A","14","Lenguaje","Prueba 3","4,8","96%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Dionisio Cerro Colomer","8vo Básico B","16","Matemáticas","Ensayo 1","5,8","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Matemáticas","Control 2","3,4","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Inglés","Prueba 1","4,5","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Inglés","Ensayo 2","5,2","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Ciencias","Ensayo 1","4,5","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Ciencias","Laboratorio 2","6,9","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Ciencias","Prueba 3","3,5","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Ciencias","Tarea 4","6,3","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Historia","Exposición 1","6,2","97%","Muestra gran interés, pero a veces conversa en clases."
"Dionisio Cerro Colomer","8vo Básico B","16","Historia","Ensayo 2","6,8","97%","Muestra gran interés, pero a veces conversa en clases."
"Renato Tovar Romero","1ro Medio A","18","Lenguaje","Laboratorio 1","6,6","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Lenguaje","Ensayo 2","5,9","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Inglés","Control 1","3,5","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Inglés","Control 2","7,0","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Ciencias","Tarea 1","3,8","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Ciencias","Control 2","5,7","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Ciencias","Control 3","3,0","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Historia","Prueba 1","6,2","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Historia","Ensayo 2","5,5","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Renato Tovar Romero","1ro Medio A","18","Historia","Control 3","6,0","80%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Emma Calleja Pérez","4to Medio A","17","Matemáticas","Ensayo 1","5,2","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Matemáticas","Tarea 2","5,2","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Matemáticas","Prueba 3","6,5","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Educación Física","Ensayo 1","6,5","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Educación Física","Ensayo 2","6,1","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Educación Física","Control 3","4,1","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Educación Física","Laboratorio 4","6,8","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Ciencias","Prueba 1","5,6","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Ciencias","Control 2","5,8","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Ciencias","Control 3","4,5","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Historia","Exposición 1","3,2","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Historia","Tarea 2","3,9","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Historia","Laboratorio 3","3,4","86%","Falta de estudio. Se cita al apoderado."
"Emma Calleja Pérez","4to Medio A","17","Historia","Exposición 4","6,2","86%","Falta de estudio. Se cita al apoderado."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Lenguaje","Prueba 1","4,4","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Lenguaje","Prueba 2","4,9","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Lenguaje","Tarea 3","4,8","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Lenguaje","Ensayo 4","4,8","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Matemáticas","Laboratorio 1","3,6","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Matemáticas","Exposición 2","5,9","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Matemáticas","Tarea 3","5,9","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Historia","Laboratorio 1","3,6","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Anselmo Ledesma Iglesias","1ro Medio B","17","Historia","Exposición 2","4,6","83%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Felix Pardo Robledo","8vo Básico A","15","Lenguaje","Exposición 1","6,3","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Lenguaje","Ensayo 2","5,0","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Ciencias","Laboratorio 1","4,4","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Ciencias","Prueba 2","6,0","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Inglés","Control 1","4,3","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Inglés","Ensayo 2","4,4","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Historia","Laboratorio 1","5,0","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Historia","Laboratorio 2","3,6","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Historia","Control 3","3,6","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Historia","Control 4","4,4","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Educación Física","Tarea 1","6,2","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Educación Física","Prueba 2","6,3","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Educación Física","Ensayo 3","5,5","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Matemáticas","Exposición 1","6,1","93%","Muestra gran interés, pero a veces conversa en clases."
"Felix Pardo Robledo","8vo Básico A","15","Matemáticas","Prueba 2","4,2","93%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Historia","Ensayo 1","6,3","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Historia","Control 2","6,8","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Historia","Control 3","6,1","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Historia","Control 4","5,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Ciencias","Prueba 1","5,0","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Ciencias","Laboratorio 2","3,8","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Lenguaje","Prueba 1","6,8","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Lenguaje","Tarea 2","5,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Lenguaje","Exposición 3","5,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Inglés","Ensayo 1","6,5","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Inglés","Tarea 2","3,6","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Inglés","Prueba 3","4,9","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Inglés","Laboratorio 4","4,8","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Matemáticas","Prueba 1","4,7","92%","Muestra gran interés, pero a veces conversa en clases."
"Clarisa Badía Pons","8vo Básico B","17","Matemáticas","Prueba 2","3,7","92%","Muestra gran interés, pero a veces conversa en clases."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Matemáticas","Tarea 1","6,8","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Matemáticas","Exposición 2","5,2","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Matemáticas","Exposición 3","4,4","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Ciencias","Tarea 1","6,9","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Ciencias","Prueba 2","3,8","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Ciencias","Tarea 3","4,4","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Ciencias","Prueba 4","5,3","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Lenguaje","Control 1","4,4","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Lenguaje","Prueba 2","5,2","98%","Buen rendimiento académico, aunque es muy tímido."
"Luis Ángel Lladó Ochoa","8vo Básico A","15","Lenguaje","Ensayo 3","6,0","98%","Buen rendimiento académico, aunque es muy tímido."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Ciencias","Tarea 1","5,3","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Ciencias","Tarea 2","3,6","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Ciencias","Tarea 3","4,4","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Matemáticas","Ensayo 1","6,0","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Matemáticas","Control 2","5,4","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Matemáticas","Ensayo 3","5,5","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Matemáticas","Control 4","6,1","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Inglés","Tarea 1","5,9","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Inglés","Ensayo 2","6,8","91%","Falta de estudio. Se cita al apoderado."
"Perla Maxi Sosa Ferreras","2do Medio A","15","Inglés","Control 3","3,3","91%","Falta de estudio. Se cita al apoderado."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Lenguaje","Control 1","3,1","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Lenguaje","Control 2","4,3","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Inglés","Prueba 1","3,0","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Inglés","Laboratorio 2","6,5","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Inglés","Tarea 3","6,9","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Historia","Control 1","4,4","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Historia","Control 2","6,3","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Historia","Ensayo 3","3,0","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Edelmiro Baldomero Conde Rius","8vo Básico A","15","Historia","Laboratorio 4","6,2","97%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
